6,0,18,9,0.8500,1,0.0036,0.9389,0.0611,0.9964
6,0,1,1,0.9389,1,0.0015,0.9624,0.0376,0.9985
6,0,2,2,0.9624,1,0.0005,0.9808,0.0192,0.9995
6,0,7,7,0.9808,1,0.0003,0.9843,0.0157,0.9997
6,0,10,1,0.9843,1,0.0001,0.9905,0.0095,0.9999
7,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
7,0,9,9,0.8500,1,0.0517,0.7800,0.2200,0.9483
7,0,18,9,0.8500,1,0.0036,0.9389,0.0611,0.9964
7,0,1,1,0.9389,1,0.0015,0.9624,0.0376,0.9985
7,0,2,2,0.9624,1,0.0005,0.9808,0.0192,0.9995
7,0,7,7,0.9808,1,0.0003,0.9843,0.0157,0.9997
7,0,10,1,0.9843,1,0.0001,0.9905,0.0095,0.9999
8,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
8,0,9,9,0.8500,1,0.0517,0.7800,0.2200,0.9483
8,0,18,9,0.8500,1,0.0036,0.9389,0.0611,0.9964
8,0,1,1,0.9389,1,0.0015,0.9624,0.0376,0.9985
8,0,2,2,0.9624,0,0.0045,0.7853,0.2147,0.9955
8,0,8,8,0.8000,1,0.0006,0.9165,0.0835,0.9994
8,0,7,7,0.9165,1,0.0003,0.9306,0.0694,0.9997
8,0,10,1,0.9306,1,0.0001,0.9572,0.0428,0.9999
8,0,5,5,0.9572,0,0.0003,0.8482,0.1518,0.9997
8,0,14,5,0.8482,1,0.0001,0.9288,0.0712,0.9999
8,0,16,7,0.9288,1,0.0000,0.9410,0.0590,1.0000
8,0,3,3,0.9410,1,0.0000,0.9748,0.0252,1.0000
8,0,11,2,0.9748,0,0.0000,0.8468,0.1532,1.0000
8,0,4,4,0.8468,0,0.0001,0.6483,0.3517,0.9999
8,0,17,8,0.8000,1,0.0000,0.8468,0.1532,1.0000
8,0,12,3,0.8468,1,0.0000,0.9305,0.0695,1.0000
8,0,6,6,0.9305,1,0.0000,0.9755,0.0245,1.0000
9,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
9,0,9,9,0.8500,1,0.0517,0.7800,0.2200,0.9483
9,0,18,9,0.8500,1,0.0036,0.9389,0.0611,0.9964
9,0,1,1,0.9389,1,0.0015,0.9624,0.0376,0.9985
9,0,2,2,0.9624,1,0.0005,0.9808,0.0192,0.9995
9,0,7,7,0.9808,1,0.0003,0.9843,0.0157,0.9997
9,0,10,1,0.9843,1,0.0001,0.9905,0.0095,0.9999
10,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
10,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
10,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
10,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
10,0,11,2,0.9354,0,0.9775,0.0012,0.9988,0.0225
10,0,1,1,0.9775,1,0.9470,0.0019,0.9981,0.0530
10,0,6,6,0.9470,0,0.9817,0.0003,0.9997,0.0183
10,0,7,7,0.9817,1,0.9665,0.0004,0.9996,0.0335
10,0,16,7,0.9665,0,0.9725,0.0002,0.9998,0.0275
10,0,3,3,0.9725,0,0.9935,0.0000,1.0000,0.0065
11,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
11,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
11,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
11,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
11,0,11,2,0.9354,0,0.9775,0.0012,0.9988,0.0225
11,0,1,1,0.9775,1,0.9470,0.0019,0.9981,0.0530
11,0,3,3,0.9470,0,0.9873,0.0001,0.9999,0.0127
12,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
12,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
12,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
12,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
12,0,11,2,0.9354,1,0.8283,0.0159,0.9841,0.1717
12,0,1,1,0.8283,0,0.9139,0.0037,0.9963,0.0861
12,0,8,8,0.9139,0,0.9550,0.0012,0.9988,0.0450
12,0,3,3,0.9550,0,0.9892,0.0001,0.9999,0.0108
13,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
13,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
13,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
13,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
13,0,11,2,0.9354,1,0.8283,0.0159,0.9841,0.1717
13,0,1,1,0.8283,1,0.6652,0.0263,0.9737,0.3348
13,0,8,8,0.8000,0,0.7990,0.0089,0.9911,0.2010
13,0,17,8,0.8000,0,0.8882,0.0030,0.9970,0.1118
13,0,3,3,0.8882,0,0.9718,0.0002,0.9998,0.0282
13,0,7,7,0.9718,1,0.9488,0.0002,0.9998,0.0512
13,0,4,4,0.9488,0,0.9718,0.0001,0.9999,0.0282
13,0,13,4,0.9718,0,0.9846,0.0000,1.0000,0.0154
13,0,10,1,0.9846,1,0.9634,0.0000,1.0000,0.0366
13,0,5,5,0.9634,0,0.9840,0.0000,1.0000,0.0160
13,0,16,7,0.9840,1,0.9707,0.0000,1.0000,0.0293
13,0,12,3,0.9707,0,0.9931,0.0000,1.0000,0.0069
14,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
14,0,9,9,0.8500,1,0.0517,0.7800,0.2200,0.9483
14,0,18,9,0.8500,0,0.1170,0.4827,0.5173,0.8830
14,0,8,8,0.8000,0,0.2094,0.2372,0.7628,0.7906
14,0,17,8,0.8000,1,0.0365,0.4827,0.5173,0.9635
14,0,6,6,0.7500,1,0.0066,0.7368,0.2632,0.9934
14,0,15,6,0.7500,1,0.0012,0.8936,0.1064,0.9988
14,0,1,1,0.8936,1,0.0005,0.9333,0.0667,0.9995
14,0,5,5,0.9333,1,0.0001,0.9703,0.0297,0.9999
14,0,7,7,0.9703,1,0.0001,0.9756,0.0244,0.9999
14,0,10,1,0.9756,0,0.0001,0.9021,0.0979,0.9999
14,0,16,7,0.9021,1,0.0001,0.9184,0.0816,0.9999
14,0,14,5,0.9184,1,0.0000,0.9633,0.0367,1.0000
14,0,2,2,0.9633,1,0.0000,0.9813,0.0187,1.0000
14,0,11,2,0.9813,1,0.0000,0.9906,0.0094,1.0000
15,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
15,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
15,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
15,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
15,0,11,2,0.9354,0,0.9775,0.0012,0.9988,0.0225
15,0,1,1,0.9775,0,0.9896,0.0003,0.9997,0.0104
16,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
16,0,9,9,0.8500,1,0.0517,0.7800,0.2200,0.9483
16,0,18,9,0.8500,1,0.0036,0.9389,0.0611,0.9964
16,0,1,1,0.9389,1,0.0015,0.9624,0.0376,0.9985
16,0,2,2,0.9624,0,0.0045,0.7853,0.2147,0.9955
16,0,8,8,0.8000,1,0.0006,0.9165,0.0835,0.9994
16,0,7,7,0.9165,1,0.0003,0.9306,0.0694,0.9997
16,0,10,1,0.9306,1,0.0001,0.9572,0.0428,0.9999
16,0,16,7,0.9572,0,0.0002,0.9233,0.0767,0.9998
16,0,5,5,0.9233,1,0.0000,0.9656,0.0344,1.0000
16,0,11,2,0.9656,0,0.0001,0.8005,0.1995,0.9999
16,0,14,5,0.8005,1,0.0000,0.9035,0.0965,1.0000
16,0,4,4,0.9035,0,0.0001,0.7573,0.2427,0.9999
16,0,17,8,0.8000,1,0.0000,0.9034,0.0966,1.0000
16,0,3,3,0.9034,1,0.0000,0.9578,0.0422,1.0000
16,0,6,6,0.9578,1,0.0000,0.9855,0.0145,1.0000
16,0,13,4,0.9855,0,0.0000,0.9575,0.0425,1.0000
16,0,12,3,0.9575,1,0.0000,0.9818,0.0182,1.0000
16,0,15,6,0.9818,1,0.0000,0.9934,0.0066,1.0000
17,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
17,0,9,9,0.8500,1,0.0517,0.7800,0.2200,0.9483
17,0,18,9,0.8500,1,0.0036,0.9389,0.0611,0.9964
17,0,1,1,0.9389,0,0.0079,0.7800,0.2200,0.9921
17,0,8,8,0.8000,1,0.0011,0.9141,0.0859,0.9989
17,0,7,7,0.9141,1,0.0006,0.9286,0.0714,0.9994
17,0,10,1,0.9286,1,0.0003,0.9559,0.0441,0.9997
17,0,5,5,0.9559,1,0.0001,0.9806,0.0194,0.9999
17,0,16,7,0.9806,1,0.0000,0.9841,0.0159,1.0000
17,0,2,2,0.9841,1,0.0000,0.9920,0.0080,1.0000
18,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
18,0,9,9,0.8500,1,0.0517,0.7800,0.2200,0.9483
18,0,18,9,0.8500,1,0.0036,0.9389,0.0611,0.9964
18,0,1,1,0.9389,1,0.0015,0.9624,0.0376,0.9985
18,0,2,2,0.9624,0,0.0045,0.7853,0.2147,0.9955
18,0,8,8,0.8000,1,0.0006,0.9165,0.0835,0.9994
18,0,7,7,0.9165,0,0.0008,0.8553,0.1447,0.9992
18,0,5,5,0.8553,1,0.0002,0.9324,0.0676,0.9998
18,0,16,7,0.9324,0,0.0002,0.8813,0.1187,0.9998
18,0,10,1,0.8813,1,0.0001,0.9252,0.0748,0.9999
18,0,14,5,0.9252,1,0.0000,0.9665,0.0335,1.0000
18,0,4,4,0.9665,1,0.0000,0.9817,0.0183,1.0000
18,0,3,3,0.9817,1,0.0000,0.9924,0.0076,1.0000
19,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
19,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
19,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
19,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
19,0,11,2,0.9354,0,0.9775,0.0012,0.9988,0.0225
19,0,1,1,0.9775,0,0.9896,0.0003,0.9997,0.0104
20,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
20,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
20,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
20,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
20,0,11,2,0.9354,0,0.9775,0.0012,0.9988,0.0225
20,0,1,1,0.9775,0,0.9896,0.0003,0.9997,0.0104
21,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
21,0,9,9,0.8500,1,0.0517,0.7800,0.2200,0.9483
21,0,18,9,0.8500,1,0.0036,0.9389,0.0611,0.9964
21,0,1,1,0.9389,1,0.0015,0.9624,0.0376,0.9985
21,0,2,2,0.9624,1,0.0005,0.9808,0.0192,0.9995
21,0,7,7,0.9808,1,0.0003,0.9843,0.0157,0.9997
21,0,10,1,0.9843,1,0.0001,0.9905,0.0095,0.9999
22,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
22,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
22,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
22,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
22,0,11,2,0.9354,0,0.9775,0.0012,0.9988,0.0225
22,0,1,1,0.9775,1,0.9470,0.0019,0.9981,0.0530
22,0,3,3,0.9470,0,0.9873,0.0001,0.9999,0.0127
23,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
23,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
23,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
23,0,2,2,0.8283,1,0.6166,0.1018,0.8982,0.3834
23,0,8,8,0.8000,0,0.7629,0.0364,0.9636,0.2371
23,0,17,8,0.8000,0,0.8655,0.0124,0.9876,0.1345
23,0,11,2,0.8655,0,0.9507,0.0018,0.9982,0.0493
23,0,1,1,0.9507,0,0.9770,0.0004,0.9996,0.0230
23,0,7,7,0.9770,1,0.9581,0.0005,0.9995,0.0419
23,0,3,3,0.9581,0,0.9900,0.0000,1.0000,0.0100
24,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
24,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
24,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
24,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
24,0,11,2,0.9354,0,0.9775,0.0012,0.9988,0.0225
24,0,1,1,0.9775,0,0.9896,0.0003,0.9997,0.0104
25,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
25,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
25,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
25,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
25,0,11,2,0.9354,0,0.9775,0.0012,0.9988,0.0225
25,0,1,1,0.9775,1,0.9470,0.0019,0.9981,0.0530
25,0,7,7,0.9470,0,0.9562,0.0010,0.9990,0.0438
25,0,3,3,0.9562,1,0.8519,0.0025,0.9975,0.1481
25,0,16,7,0.8519,0,0.8755,0.0014,0.9986,0.1245
25,0,4,4,0.8755,0,0.9289,0.0005,0.9995,0.0711
25,0,13,4,0.9289,0,0.9604,0.0002,0.9998,0.0396
25,0,10,1,0.9604,0,0.9816,0.0000,1.0000,0.0184
25,0,6,6,0.9816,0,0.9938,0.0000,1.0000,0.0062
26,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
26,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
26,0,18,9,0.8500,1,0.1170,0.4827,0.5173,0.8830
26,0,8,8,0.8000,1,0.0186,0.7368,0.2632,0.9814
26,0,17,8,0.8000,1,0.0027,0.8936,0.1064,0.9973
26,0,1,1,0.8936,0,0.0059,0.6596,0.3404,0.9941
26,0,6,6,0.7500,1,0.0010,0.8532,0.1468,0.9990
26,0,5,5,0.8532,1,0.0003,0.9313,0.0687,0.9997
26,0,14,5,0.9313,1,0.0001,0.9694,0.0306,0.9999
26,0,7,7,0.9694,1,0.0000,0.9748,0.0252,1.0000
26,0,10,1,0.9748,1,0.0000,0.9847,0.0153,1.0000
26,0,16,7,0.9847,0,0.0000,0.9720,0.0280,1.0000
26,0,2,2,0.9720,1,0.0000,0.9858,0.0142,1.0000
26,0,11,2,0.9858,1,0.0000,0.9928,0.0072,1.0000
27,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
27,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
27,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
27,0,2,2,0.8283,1,0.6166,0.1018,0.8982,0.3834
27,0,8,8,0.8000,1,0.1869,0.2537,0.7463,0.8131
27,0,17,8,0.8000,0,0.3149,0.1018,0.8982,0.6851
27,0,6,6,0.7500,0,0.5796,0.0196,0.9804,0.4204
27,0,15,6,0.7500,0,0.8053,0.0035,0.9965,0.1947
27,0,4,4,0.8053,0,0.8848,0.0012,0.9988,0.1152
27,0,11,2,0.8848,1,0.7191,0.0023,0.9977,0.2809
27,0,13,4,0.7191,1,0.4605,0.0044,0.9956,0.5395
27,0,5,5,0.7000,0,0.6657,0.0011,0.9989,0.3343
27,0,14,5,0.7000,1,0.3324,0.0025,0.9975,0.6676
27,0,3,3,0.6500,0,0.6833,0.0002,0.9998,0.3167
27,0,1,1,0.6833,1,0.4704,0.0003,0.9997,0.5296
27,0,12,3,0.6500,0,0.7937,0.0000,1.0000,0.2063
27,0,7,7,0.7937,1,0.6745,0.0000,1.0000,0.3255
28,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
28,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
28,0,18,9,0.8500,1,0.1170,0.4827,0.5173,0.8830
28,0,8,8,0.8000,1,0.0186,0.7368,0.2632,0.9814
28,0,17,8,0.8000,1,0.0027,0.8936,0.1064,0.9973
28,0,1,1,0.8936,1,0.0011,0.9333,0.0667,0.9989
28,0,7,7,0.9333,1,0.0006,0.9448,0.0552,0.9994
28,0,5,5,0.9448,1,0.0001,0.9756,0.0244,0.9999
28,0,10,1,0.9756,1,0.0001,0.9852,0.0148,0.9999
28,0,16,7,0.9852,1,0.0000,0.9878,0.0122,1.0000
29,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
29,0,9,9,0.8500,1,0.0517,0.7800,0.2200,0.9483
29,0,18,9,0.8500,0,0.1170,0.4827,0.5173,0.8830
29,0,8,8,0.8000,0,0.2094,0.2372,0.7628,0.7906
29,0,17,8,0.8000,1,0.0365,0.4827,0.5173,0.9635
29,0,6,6,0.7500,0,0.1020,0.1414,0.8586,0.8980
29,0,15,6,0.7500,1,0.0196,0.3306,0.6694,0.9804
29,0,5,5,0.7000,1,0.0050,0.5354,0.4646,0.9950
29,0,14,5,0.7000,1,0.0013,0.7289,0.2711,0.9987
29,0,7,7,0.7289,1,0.0007,0.7667,0.2333,0.9993
29,0,1,1,0.7667,1,0.0003,0.8456,0.1544,0.9997
29,0,10,1,0.8456,1,0.0001,0.9013,0.0987,0.9999
29,0,16,7,0.9013,0,0.0001,0.8310,0.1690,0.9999
29,0,2,2,0.8310,1,0.0000,0.9077,0.0923,1.0000
29,0,11,2,0.9077,1,0.0000,0.9516,0.0484,1.0000
29,0,3,3,0.9516,1,0.0000,0.9795,0.0205,1.0000
29,0,4,4,0.9795,1,0.0000,0.9888,0.0112,1.0000
30,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
30,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
30,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
30,0,2,2,0.8283,1,0.6166,0.1018,0.8982,0.3834
30,0,8,8,0.8000,0,0.7629,0.0364,0.9636,0.2371
30,0,17,8,0.8000,0,0.8655,0.0124,0.9876,0.1345
30,0,11,2,0.8655,0,0.9507,0.0018,0.9982,0.0493
30,0,1,1,0.9507,0,0.9770,0.0004,0.9996,0.0230
30,0,7,7,0.9770,1,0.9581,0.0005,0.9995,0.0419
30,0,16,7,0.9581,1,0.9249,0.0006,0.9994,0.0751
30,0,10,1,0.9249,0,0.9644,0.0001,0.9999,0.0356
30,0,3,3,0.9644,0,0.9916,0.0000,1.0000,0.0084
31,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
31,0,9,9,0.8500,1,0.0517,0.7800,0.2200,0.9483
31,0,18,9,0.8500,1,0.0036,0.9389,0.0611,0.9964
31,0,1,1,0.9389,1,0.0015,0.9624,0.0376,0.9985
31,0,2,2,0.9624,1,0.0005,0.9808,0.0192,0.9995
31,0,7,7,0.9808,1,0.0003,0.9843,0.0157,0.9997
31,0,16,7,0.9843,1,0.0001,0.9871,0.0129,0.9999
32,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
32,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
32,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
32,0,2,2,0.8283,1,0.6166,0.1018,0.8982,0.3834
32,0,8,8,0.8000,0,0.7629,0.0364,0.9636,0.2371
32,0,17,8,0.8000,0,0.8655,0.0124,0.9876,0.1345
32,0,11,2,0.8655,0,0.9507,0.0018,0.9982,0.0493
32,0,1,1,0.9507,0,0.9770,0.0004,0.9996,0.0230
32,0,7,7,0.9770,0,0.9811,0.0002,0.9998,0.0189
32,0,3,3,0.9811,1,0.9318,0.0005,0.9995,0.0682
32,0,4,4,0.9318,1,0.8199,0.0010,0.9990,0.1801
32,0,12,3,0.8199,0,0.9518,0.0001,0.9999,0.0482
32,0,13,4,0.9518,0,0.9734,0.0000,1.0000,0.0266
32,0,10,1,0.9734,0,0.9877,0.0000,1.0000,0.0123
33,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
33,0,9,9,0.8500,1,0.0517,0.7800,0.2200,0.9483
33,0,18,9,0.8500,0,0.1170,0.4827,0.5173,0.8830
33,0,8,8,0.8000,1,0.0186,0.7368,0.2632,0.9814
33,0,17,8,0.8000,1,0.0027,0.8936,0.1064,0.9973
33,0,1,1,0.8936,1,0.0011,0.9333,0.0667,0.9989
33,0,7,7,0.9333,1,0.0006,0.9448,0.0552,0.9994
33,0,16,7,0.9448,1,0.0003,0.9544,0.0456,0.9997
33,0,5,5,0.9544,1,0.0001,0.9799,0.0201,0.9999
33,0,10,1,0.9799,0,0.0002,0.9184,0.0816,0.9998
33,0,14,5,0.9184,1,0.0000,0.9633,0.0367,1.0000
33,0,2,2,0.9633,1,0.0000,0.9813,0.0187,1.0000
33,0,11,2,0.9813,1,0.0000,0.9906,0.0094,1.0000
34,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
34,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
34,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
34,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
34,0,11,2,0.9354,1,0.8283,0.0159,0.9841,0.1717
34,0,1,1,0.8283,0,0.9139,0.0037,0.9963,0.0861
34,0,3,3,0.9139,0,0.9787,0.0002,0.9998,0.0213
34,0,7,7,0.9787,0,0.9825,0.0001,0.9999,0.0175
34,0,12,3,0.9825,0,0.9959,0.0000,1.0000,0.0041
35,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
35,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
35,0,18,9,0.8500,0,0.8283,0.0536,0.9464,0.1717
35,0,2,2,0.8283,0,0.9354,0.0080,0.9920,0.0646
35,0,11,2,0.9354,0,0.9775,0.0012,0.9988,0.0225
35,0,1,1,0.9775,1,0.9470,0.0019,0.9981,0.0530
35,0,7,7,0.9470,1,0.9059,0.0023,0.9977,0.0941
35,0,3,3,0.9059,0,0.9766,0.0002,0.9998,0.0234
35,0,8,8,0.9766,0,0.9882,0.0001,0.9999,0.0118
36,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
36,0,9,9,0.8500,0,0.6652,0.1772,0.8228,0.3348
36,0,18,9,0.8500,1,0.1170,0.4827,0.5173,0.8830
36,0,8,8,0.8000,1,0.0186,0.7368,0.2632,0.9814
36,0,17,8,0.8000,0,0.0365,0.4827,0.5173,0.9635
36,0,6,6,0.7500,1,0.0066,0.7368,0.2632,0.9934
36,0,15,6,0.7500,0,0.0196,0.3306,0.6694,0.9804
36,0,5,5,0.7000,0,0.0447,0.1099,0.8901,0.9553
36,0,14,5,0.7000,0,0.0984,0.0299,0.9701,0.9016
36,0,3,3,0.6500,0,0.3210,0.0021,0.9979,0.6790
36,0,12,3,0.6500,0,0.6720,0.0001,0.9999,0.3280
36,0,1,1,0.6720,1,0.4576,0.0002,0.9998,0.5424
36,0,4,4,0.6500,0,0.6104,0.0001,0.9999,0.3896
