24,0,12,3,-0.4141,0,0.9796,0.0001,0.9999,0.0204
24,0,2,2,-0.1675,0,0.9931,0.0000,1.0000,0.0069
25,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
25,0,6,6,-0.8680,0,0.7105,0.1262,0.8738,0.2895
25,0,3,3,-0.7251,1,0.3924,0.2596,0.7404,0.6076
25,0,12,3,-0.9519,0,0.7368,0.0228,0.9772,0.2632
25,0,9,9,-0.6904,0,0.8718,0.0061,0.9939,0.1282
25,0,18,9,-0.4711,0,0.9429,0.0016,0.9984,0.0571
25,0,15,6,-0.3335,0,0.9802,0.0003,0.9997,0.0198
25,0,2,2,-0.1637,0,0.9933,0.0000,1.0000,0.0067
26,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
26,0,6,6,-0.8680,1,0.1262,0.7105,0.2895,0.8738
26,0,9,9,-0.7251,0,0.2596,0.3924,0.6076,0.7404
26,0,18,9,-0.9519,1,0.0228,0.7368,0.2632,0.9772
26,0,3,3,-0.6904,1,0.0061,0.8718,0.1282,0.9939
26,0,12,3,-0.4711,1,0.0016,0.9429,0.0571,0.9984
26,0,15,6,-0.3335,0,0.0048,0.7445,0.2555,0.9952
26,0,2,2,-0.7318,1,0.0016,0.8535,0.1465,0.9984
26,0,11,2,-0.5630,1,0.0005,0.9210,0.0790,0.9995
26,0,8,8,-0.4241,1,0.0001,0.9722,0.0278,0.9999
26,0,17,8,-0.2102,1,0.0000,0.9906,0.0094,1.0000
27,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
27,0,6,6,-0.8680,0,0.7105,0.1262,0.8738,0.2895
27,0,3,3,-0.7251,0,0.9141,0.0095,0.9905,0.0859
27,0,9,9,-0.3849,0,0.9627,0.0025,0.9975,0.0373
27,0,12,3,-0.2516,0,0.9911,0.0002,0.9998,0.0089
28,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
28,0,6,6,-0.8680,1,0.1262,0.7105,0.2895,0.8738
28,0,9,9,-0.7251,0,0.2596,0.3924,0.6076,0.7404
28,0,18,9,-0.9519,1,0.0228,0.7368,0.2632,0.9772
28,0,3,3,-0.6904,1,0.0061,0.8718,0.1282,0.9939
28,0,12,3,-0.4711,0,0.0260,0.3119,0.6881,0.9740
28,0,15,6,-0.9943,0,0.0741,0.0741,0.9259,0.9259
28,0,1,1,-1.0000,1,0.0319,0.1176,0.8824,0.9681
28,0,2,2,-1.0000,1,0.0109,0.2105,0.7895,0.9891
28,0,4,4,-1.0000,1,0.0036,0.3311,0.6689,0.9964
28,0,8,8,-0.9927,1,0.0005,0.5976,0.4024,0.9995
28,0,17,8,-0.8753,1,0.0001,0.8167,0.1833,0.9999
28,0,11,2,-0.6259,1,0.0000,0.8991,0.1009,1.0000
28,0,5,5,-0.4875,1,0.0000,0.9541,0.0459,1.0000
28,0,14,5,-0.3025,1,0.0000,0.9798,0.0202,1.0000
28,0,7,7,-0.1702,1,0.0000,0.9834,0.0166,1.0000
28,0,16,7,-0.1464,1,0.0000,0.9863,0.0137,1.0000
28,0,13,4,-0.1274,0,0.0000,0.9599,0.0401,1.0000
28,0,10,1,-0.1420,1,0.0000,0.9753,0.0247,1.0000
29,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
29,0,6,6,-0.8680,0,0.7105,0.1262,0.8738,0.2895
29,0,3,3,-0.7251,1,0.3924,0.2596,0.7404,0.6076
29,0,12,3,-0.9519,1,0.1453,0.4599,0.5401,0.8547
29,0,9,9,-0.9177,1,0.0112,0.7868,0.2132,0.9888
29,0,15,6,-0.6343,1,0.0020,0.9172,0.0828,0.9980
29,0,18,9,-0.4141,0,0.0048,0.7445,0.2555,0.9952
29,0,2,2,-0.7318,1,0.0016,0.8535,0.1465,0.9984
29,0,11,2,-0.5630,1,0.0005,0.9210,0.0790,0.9995
29,0,8,8,-0.4241,0,0.0011,0.7953,0.2047,0.9989
29,0,5,5,-0.6815,1,0.0003,0.9006,0.0994,0.9997
29,0,14,5,-0.4834,1,0.0001,0.9548,0.0452,0.9999
29,0,17,8,-0.2955,1,0.0000,0.9845,0.0155,1.0000
29,0,7,7,-0.1383,1,0.0000,0.9873,0.0127,1.0000
30,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
30,0,6,6,-0.8680,0,0.7105,0.1262,0.8738,0.2895
30,0,3,3,-0.7251,0,0.9141,0.0095,0.9905,0.0859
30,0,9,9,-0.3849,0,0.9627,0.0025,0.9975,0.0373
30,0,12,3,-0.2516,1,0.8718,0.0061,0.9939,0.1282
30,0,18,9,-0.4711,0,0.9429,0.0016,0.9984,0.0571
30,0,15,6,-0.3335,1,0.7445,0.0048,0.9952,0.2555
30,0,8,8,-0.7318,0,0.8535,0.0016,0.9984,0.1465
30,0,17,8,-0.5630,0,0.9210,0.0005,0.9995,0.0790
30,0,2,2,-0.4241,1,0.7953,0.0011,0.9989,0.2047
30,0,5,5,-0.6815,0,0.9006,0.0003,0.9997,0.0994
30,0,14,5,-0.4834,0,0.9548,0.0001,0.9999,0.0452
30,0,11,2,-0.2955,0,0.9845,0.0000,1.0000,0.0155
30,0,1,1,-0.1371,0,0.9929,0.0000,1.0000,0.0071
31,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
31,0,6,6,-0.8680,1,0.1262,0.7105,0.2895,0.8738
31,0,9,9,-0.7251,1,0.0095,0.9141,0.0859,0.9905
31,0,3,3,-0.3849,1,0.0025,0.9627,0.0373,0.9975
31,0,18,9,-0.2516,1,0.0002,0.9911,0.0089,0.9998
32,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
32,0,6,6,-0.8680,0,0.7105,0.1262,0.8738,0.2895
32,0,3,3,-0.7251,1,0.3924,0.2596,0.7404,0.6076
32,0,12,3,-0.9519,0,0.7368,0.0228,0.9772,0.2632
32,0,9,9,-0.6904,0,0.8718,0.0061,0.9939,0.1282
32,0,18,9,-0.4711,0,0.9429,0.0016,0.9984,0.0571
32,0,15,6,-0.3335,1,0.7445,0.0048,0.9952,0.2555
32,0,8,8,-0.7318,0,0.8535,0.0016,0.9984,0.1465
32,0,17,8,-0.5630,0,0.9210,0.0005,0.9995,0.0790
32,0,2,2,-0.4241,1,0.7953,0.0011,0.9989,0.2047
32,0,5,5,-0.6815,0,0.9006,0.0003,0.9997,0.0994
32,0,14,5,-0.4834,0,0.9548,0.0001,0.9999,0.0452
32,0,11,2,-0.2955,0,0.9845,0.0000,1.0000,0.0155
32,0,1,1,-0.1371,0,0.9929,0.0000,1.0000,0.0071
33,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
33,0,6,6,-0.8680,1,0.1262,0.7105,0.2895,0.8738
33,0,9,9,-0.7251,1,0.0095,0.9141,0.0859,0.9905
33,0,3,3,-0.3849,1,0.0025,0.9627,0.0373,0.9975
33,0,18,9,-0.2516,0,0.0061,0.8718,0.1282,0.9939
33,0,12,3,-0.4711,1,0.0016,0.9429,0.0571,0.9984
33,0,15,6,-0.3335,1,0.0003,0.9802,0.0198,0.9997
33,0,8,8,-0.1637,1,0.0000,0.9933,0.0067,1.0000
34,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
34,0,6,6,-0.8680,0,0.7105,0.1262,0.8738,0.2895
34,0,3,3,-0.7251,0,0.9141,0.0095,0.9905,0.0859
34,0,9,9,-0.3849,0,0.9627,0.0025,0.9975,0.0373
34,0,12,3,-0.2516,0,0.9911,0.0002,0.9998,0.0089
35,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
35,0,6,6,-0.8680,0,0.7105,0.1262,0.8738,0.2895
35,0,3,3,-0.7251,0,0.9141,0.0095,0.9905,0.0859
35,0,9,9,-0.3849,0,0.9627,0.0025,0.9975,0.0373
35,0,12,3,-0.2516,0,0.9911,0.0002,0.9998,0.0089
36,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
36,0,6,6,-0.8680,1,0.1262,0.7105,0.2895,0.8738
36,0,9,9,-0.7251,0,0.2596,0.3924,0.6076,0.7404
36,0,18,9,-0.9519,1,0.0228,0.7368,0.2632,0.9772
36,0,3,3,-0.6904,0,0.0920,0.1573,0.8427,0.9080
36,0,1,1,-1.0000,1,0.0400,0.2372,0.7628,0.9600
36,0,2,2,-1.0000,1,0.0137,0.3835,0.6165,0.9863
36,0,15,6,-0.9746,0,0.0400,0.0989,0.9011,0.9600
36,0,4,4,-1.0000,0,0.0719,0.0353,0.9647,0.9281
36,0,5,5,-1.0000,0,0.1531,0.0091,0.9909,0.8469
36,0,7,7,-1.0000,0,0.1809,0.0049,0.9951,0.8191
36,0,8,8,-1.0000,1,0.0306,0.0146,0.9854,0.9694
36,0,10,1,-1.0000,0,0.0649,0.0034,0.9966,0.9351
36,0,12,3,-0.7480,0,0.2313,0.0002,0.9998,0.7687
37,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
37,0,6,6,-0.8680,1,0.1262,0.7105,0.2895,0.8738
37,0,9,9,-0.7251,1,0.0095,0.9141,0.0859,0.9905
37,0,3,3,-0.3849,1,0.0025,0.9627,0.0373,0.9975
37,0,18,9,-0.2516,0,0.0061,0.8718,0.1282,0.9939
37,0,12,3,-0.4711,1,0.0016,0.9429,0.0571,0.9984
37,0,15,6,-0.3335,1,0.0003,0.9802,0.0198,0.9997
37,0,8,8,-0.1637,0,0.0006,0.9429,0.0571,0.9994
37,0,17,8,-0.3455,1,0.0001,0.9802,0.0198,0.9999
37,0,7,7,-0.1673,1,0.0000,0.9837,0.0163,1.0000
37,0,16,7,-0.1434,0,0.0001,0.9702,0.0298,0.9999
37,0,5,5,-0.2252,1,0.0000,0.9870,0.0130,1.0000
38,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
38,0,6,6,-0.8680,0,0.7105,0.1262,0.8738,0.2895
38,0,3,3,-0.7251,0,0.9141,0.0095,0.9905,0.0859
38,0,9,9,-0.3849,0,0.9627,0.0025,0.9975,0.0373
38,0,12,3,-0.2516,1,0.8718,0.0061,0.9939,0.1282
38,0,18,9,-0.4711,0,0.9429,0.0016,0.9984,0.0571
38,0,15,6,-0.3335,0,0.9802,0.0003,0.9997,0.0198
38,0,2,2,-0.1637,1,0.9429,0.0006,0.9994,0.0571
38,0,11,2,-0.3455,0,0.9802,0.0001,0.9999,0.0198
38,0,1,1,-0.1652,1,0.9533,0.0001,0.9999,0.0467
38,0,5,5,-0.3061,0,0.9794,0.0000,1.0000,0.0206
38,0,10,1,-0.1703,0,0.9905,0.0000,1.0000,0.0095
39,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
39,0,6,6,-0.8680,1,0.1262,0.7105,0.2895,0.8738
39,0,9,9,-0.7251,0,0.2596,0.3924,0.6076,0.7404
39,0,18,9,-0.9519,0,0.4599,0.1453,0.8547,0.5401
39,0,3,3,-0.9177,0,0.7868,0.0112,0.9888,0.2132
39,0,15,6,-0.6343,0,0.9172,0.0020,0.9980,0.0828
39,0,12,3,-0.4141,0,0.9796,0.0001,0.9999,0.0204
39,0,2,2,-0.1675,1,0.9411,0.0003,0.9997,0.0589
39,0,11,2,-0.3523,0,0.9796,0.0000,1.0000,0.0204
39,0,1,1,-0.1692,0,0.9906,0.0000,1.0000,0.0094
40,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
40,0,6,6,-0.8680,0,0.7105,0.1262,0.8738,0.2895
40,0,3,3,-0.7251,1,0.3924,0.2596,0.7404,0.6076
40,0,12,3,-0.9519,1,0.1453,0.4599,0.5401,0.8547
40,0,9,9,-0.9177,1,0.0112,0.7868,0.2132,0.9888
40,0,15,6,-0.6343,1,0.0020,0.9172,0.0828,0.9980
40,0,18,9,-0.4141,1,0.0001,0.9796,0.0204,0.9999
40,0,8,8,-0.1675,1,0.0000,0.9931,0.0069,1.0000
41,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
41,0,6,6,-0.8680,1,0.1262,0.7105,0.2895,0.8738
41,0,9,9,-0.7251,1,0.0095,0.9141,0.0859,0.9905
41,0,3,3,-0.3849,1,0.0025,0.9627,0.0373,0.9975
41,0,18,9,-0.2516,0,0.0061,0.8718,0.1282,0.9939
41,0,12,3,-0.4711,1,0.0016,0.9429,0.0571,0.9984
41,0,15,6,-0.3335,1,0.0003,0.9802,0.0198,0.9997
41,0,8,8,-0.1637,0,0.0006,0.9429,0.0571,0.9994
41,0,17,8,-0.3455,1,0.0001,0.9802,0.0198,0.9999
41,0,7,7,-0.1673,1,0.0000,0.9837,0.0163,1.0000
41,0,16,7,-0.1434,1,0.0000,0.9867,0.0133,1.0000
41,0,4,4,-0.1242,1,0.0000,0.9928,0.0072,1.0000
42,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
42,0,6,6,-0.8680,1,0.1262,0.7105,0.2895,0.8738
42,0,9,9,-0.7251,0,0.2596,0.3924,0.6076,0.7404
42,0,18,9,-0.9519,1,0.0228,0.7368,0.2632,0.9772
42,0,3,3,-0.6904,1,0.0061,0.8718,0.1282,0.9939
42,0,12,3,-0.4711,1,0.0016,0.9429,0.0571,0.9984
42,0,15,6,-0.3335,1,0.0003,0.9802,0.0198,0.9997
42,0,8,8,-0.1637,0,0.0006,0.9429,0.0571,0.9994
42,0,17,8,-0.3455,1,0.0001,0.9802,0.0198,0.9999
42,0,7,7,-0.1673,1,0.0000,0.9837,0.0163,1.0000
42,0,16,7,-0.1434,1,0.0000,0.9867,0.0133,1.0000
42,0,4,4,-0.1242,1,0.0000,0.9928,0.0072,1.0000
43,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
43,0,6,6,-0.8680,0,0.7105,0.1262,0.8738,0.2895
43,0,3,3,-0.7251,0,0.9141,0.0095,0.9905,0.0859
43,0,9,9,-0.3849,0,0.9627,0.0025,0.9975,0.0373
43,0,12,3,-0.2516,0,0.9911,0.0002,0.9998,0.0089
44,-1,-1,-1,-1.0000,0,0.4500,0.4500,0.5500,0.5500
44,0,6,6,-0.8680,0,0.7105,0.1262,0.8738,0.2895
44,0,3,3,-0.7251,1,0.3924,0.2596,0.7404,0.6076
44,0,12,3,-0.9519,1,0.1453,0.4599,0.5401,0.8547
44,0,9,9,-0.9177,1,0.0112,0.7868,0.2132,0.9888
44,0,15,6,-0.6343,0,0.0329,0.3944,0.6056,0.9671
44,0,18,9,-0.9511,0,0.0763,0.1463,0.8537,0.9237
44,0,1,1,-1.0000,1,0.0329,0.2222,0.7778,0.9671
44,0,2,2,-1.0000,0,0.0926,0.0392,0.9608,0.9074
44,0,4,4,-1.0000,1,0.0329,0.0704,0.9296,0.9671
44,0,5,5,-1.0000,0,0.0735,0.0186,0.9814,0.9265
44,0,7,7,-1.0000,0,0.0884,0.0101,0.9899,0.9116
44,0,8,8,-1.0000,0,0.1624,0.0034,0.9966,0.8376
44,0,10,1,-1.0000,0,0.2990,0.0008,0.9992,0.7010
