0,-1,-1,-1,-1.0000,0,0.5000,0.5000
0,0,3,3,-0.3521,1,0.2500,0.7500
0,0,12,3,-0.2860,1,0.1000,0.9000
0,0,6,6,-0.1821,1,0.0270,0.9730
0,0,15,6,-0.0740,1,0.0069,0.9931
0,0,9,9,-0.0258,1,0.0010,0.9990
0,0,18,9,-0.0051,0,0.0030,0.9970
0,0,2,2,-0.0132,1,0.0012,0.9988
0,0,11,2,-0.0062,1,0.0005,0.9995
0,0,5,5,-0.0029,1,0.0002,0.9998
0,0,14,5,-0.0011,0,0.0005,0.9995
0,0,8,8,-0.0029,1,0.0001,0.9999
0,0,17,8,-0.0008,1,0.0000,1.0000
0,0,1,1,-0.0002,1,0.0000,1.0000
0,0,10,1,-0.0001,1,0.0000,1.0000
0,0,4,4,-0.0001,1,0.0000,1.0000
0,0,13,4,-0.0000,1,0.0000,1.0000
0,0,7,7,-0.0000,0,0.0000,1.0000
0,0,16,7,-0.0000,0,0.0000,1.0000
1,-1,-1,-1,-1.0000,0,0.5000,0.5000
1,0,3,3,-0.3521,1,0.2500,0.7500
1,0,12,3,-0.2860,1,0.1000,0.9000
1,0,6,6,-0.1821,1,0.0270,0.9730
1,0,15,6,-0.0740,1,0.0069,0.9931
1,0,9,9,-0.0258,1,0.0010,0.9990
1,0,18,9,-0.0051,1,0.0001,0.9999
1,0,2,2,-0.0009,1,0.0001,0.9999
1,0,11,2,-0.0004,1,0.0000,1.0000
1,0,5,5,-0.0002,0,0.0001,0.9999
1,0,14,5,-0.0005,1,0.0000,1.0000
1,0,8,8,-0.0002,1,0.0000,1.0000
1,0,17,8,-0.0001,1,0.0000,1.0000
1,0,1,1,-0.0000,1,0.0000,1.0000
1,0,10,1,-0.0000,1,0.0000,1.0000
1,0,4,4,-0.0000,1,0.0000,1.0000
1,0,13,4,-0.0000,1,0.0000,1.0000
1,0,7,7,-0.0000,1,0.0000,1.0000
1,0,16,7,-0.0000,0,0.0000,1.0000
2,-1,-1,-1,-1.0000,0,0.5000,0.5000
2,0,3,3,-0.3521,1,0.2500,0.7500
2,0,12,3,-0.2860,0,0.7000,0.3000
2,0,9,9,-0.3093,0,0.8750,0.1250
2,0,18,9,-0.1975,0,0.9545,0.0455
2,0,6,6,-0.1077,0,0.9882,0.0118
2,0,15,6,-0.0392,0,0.9970,0.0030
2,0,8,8,-0.0132,0,0.9988,0.0012
2,0,17,8,-0.0062,0,0.9995,0.0005
2,0,5,5,-0.0029,1,0.9985,0.0015
2,0,14,5,-0.0076,0,0.9995,0.0005
2,0,2,2,-0.0029,0,0.9999,0.0001
2,0,11,2,-0.0008,0,1.0000,0.0000
2,0,4,4,-0.0002,0,1.0000,0.0000
2,0,13,4,-0.0001,0,1.0000,0.0000
2,0,1,1,-0.0000,0,1.0000,0.0000
2,0,10,1,-0.0000,1,1.0000,0.0000
2,0,7,7,-0.0000,0,1.0000,0.0000
2,0,16,7,-0.0000,0,1.0000,0.0000
3,-1,-1,-1,-1.0000,0,0.5000,0.5000
3,0,3,3,-0.3521,1,0.2500,0.7500
3,0,12,3,-0.2860,1,0.1000,0.9000
3,0,6,6,-0.1821,1,0.0270,0.9730
3,0,15,6,-0.0740,0,0.1000,0.9000
3,0,9,9,-0.1832,1,0.0156,0.9844
3,0,18,9,-0.0493,1,0.0023,0.9977
3,0,2,2,-0.0105,1,0.0009,0.9991
3,0,11,2,-0.0049,1,0.0004,0.9996
3,0,5,5,-0.0023,0,0.0012,0.9988
3,0,14,5,-0.0060,0,0.0034,0.9966
3,0,8,8,-0.0153,1,0.0008,0.9992
3,0,17,8,-0.0044,1,0.0002,0.9998
3,0,1,1,-0.0012,1,0.0001,0.9999
3,0,10,1,-0.0007,1,0.0000,1.0000
3,0,4,4,-0.0004,1,0.0000,1.0000
3,0,13,4,-0.0002,1,0.0000,1.0000
3,0,7,7,-0.0001,1,0.0000,1.0000
3,0,16,7,-0.0001,1,0.0000,1.0000
4,-1,-1,-1,-1.0000,0,0.5000,0.5000
4,0,3,3,-0.3521,1,0.2500,0.7500
4,0,12,3,-0.2860,1,0.1000,0.9000
4,0,6,6,-0.1821,1,0.0270,0.9730
4,0,15,6,-0.0740,1,0.0069,0.9931
4,0,9,9,-0.0258,0,0.0204,0.9796
4,0,18,9,-0.0604,0,0.0588,0.9412
4,0,2,2,-0.1364,1,0.0251,0.9749
4,0,11,2,-0.0734,1,0.0105,0.9895
4,0,5,5,-0.0379,1,0.0035,0.9965
4,0,14,5,-0.0155,1,0.0012,0.9988
4,0,8,8,-0.0061,1,0.0003,0.9997
4,0,17,8,-0.0017,1,0.0001,0.9999
4,0,1,1,-0.0005,1,0.0000,1.0000
4,0,10,1,-0.0002,1,0.0000,1.0000
4,0,4,4,-0.0001,1,0.0000,1.0000
4,0,13,4,-0.0001,1,0.0000,1.0000
4,0,7,7,-0.0000,0,0.0000,1.0000
4,0,16,7,-0.0000,0,0.0000,1.0000
5,-1,-1,-1,-1.0000,0,0.5000,0.5000
5,0,3,3,-0.3521,0,0.8750,0.1250
5,0,9,9,-0.1975,0,0.9545,0.0455
5,0,18,9,-0.1023,1,0.7500,0.2500
5,0,12,3,-0.2984,1,0.5000,0.5000
5,0,6,6,-0.3610,1,0.2000,0.8000
5,0,15,6,-0.2697,1,0.0588,0.9412
5,0,2,2,-0.1364,0,0.2131,0.7869
5,0,11,2,-0.3024,1,0.1003,0.8997
5,0,5,5,-0.1999,1,0.0358,0.9642
5,0,14,5,-0.0978,1,0.0122,0.9878
5,0,8,8,-0.0430,0,0.0292,0.9708
5,0,17,8,-0.0843,1,0.0069,0.9931
5,0,1,1,-0.0278,0,0.0204,0.9796
5,0,10,1,-0.0664,1,0.0103,0.9897
5,0,4,4,-0.0389,1,0.0044,0.9956
5,0,13,4,-0.0195,1,0.0019,0.9981
5,0,7,7,-0.0099,1,0.0013,0.9987
5,0,16,7,-0.0070,0,0.0019,0.9981
6,-1,-1,-1,-1.0000,0,0.5000,0.5000
6,0,3,3,-0.3521,1,0.2500,0.7500
6,0,12,3,-0.2860,1,0.1000,0.9000
6,0,6,6,-0.1821,1,0.0270,0.9730
6,0,15,6,-0.0740,1,0.0069,0.9931
6,0,9,9,-0.0258,1,0.0010,0.9990
6,0,18,9,-0.0051,1,0.0001,0.9999
6,0,2,2,-0.0009,1,0.0001,0.9999
6,0,11,2,-0.0004,1,0.0000,1.0000
6,0,5,5,-0.0002,1,0.0000,1.0000
6,0,14,5,-0.0001,1,0.0000,1.0000
6,0,8,8,-0.0000,0,0.0000,1.0000
6,0,17,8,-0.0001,1,0.0000,1.0000
6,0,1,1,-0.0000,1,0.0000,1.0000
6,0,10,1,-0.0000,1,0.0000,1.0000
6,0,4,4,-0.0000,0,0.0000,1.0000
6,0,13,4,-0.0000,1,0.0000,1.0000
6,0,7,7,-0.0000,1,0.0000,1.0000
6,0,16,7,-0.0000,0,0.0000,1.0000
7,-1,-1,-1,-1.0000,0,0.5000,0.5000
7,0,3,3,-0.3521,1,0.2500,0.7500
7,0,12,3,-0.2860,1,0.1000,0.9000
7,0,6,6,-0.1821,1,0.0270,0.9730
7,0,15,6,-0.0740,0,0.1000,0.9000
7,0,9,9,-0.1832,1,0.0156,0.9844
7,0,18,9,-0.0493,1,0.0023,0.9977
7,0,2,2,-0.0105,1,0.0009,0.9991
7,0,11,2,-0.0049,1,0.0004,0.9996
7,0,5,5,-0.0023,0,0.0012,0.9988
7,0,14,5,-0.0060,1,0.0004,0.9996
7,0,8,8,-0.0023,1,0.0001,0.9999
7,0,17,8,-0.0006,1,0.0000,1.0000
7,0,1,1,-0.0002,1,0.0000,1.0000
7,0,10,1,-0.0001,1,0.0000,1.0000
7,0,4,4,-0.0000,1,0.0000,1.0000
7,0,13,4,-0.0000,1,0.0000,1.0000
7,0,7,7,-0.0000,1,0.0000,1.0000
7,0,16,7,-0.0000,1,0.0000,1.0000
8,-1,-1,-1,-1.0000,0,0.5000,0.5000
8,0,3,3,-0.3521,1,0.2500,0.7500
8,0,12,3,-0.2860,1,0.1000,0.9000
8,0,6,6,-0.1821,1,0.0270,0.9730
8,0,15,6,-0.0740,1,0.0069,0.9931
8,0,9,9,-0.0258,1,0.0010,0.9990
8,0,18,9,-0.0051,1,0.0001,0.9999
8,0,2,2,-0.0009,0,0.0006,0.9994
8,0,11,2,-0.0034,0,0.0027,0.9973
8,0,5,5,-0.0122,0,0.0079,0.9921
8,0,14,5,-0.0302,1,0.0027,0.9973
8,0,8,8,-0.0122,1,0.0006,0.9994
8,0,17,8,-0.0035,1,0.0001,0.9999
8,0,1,1,-0.0010,1,0.0001,0.9999
8,0,10,1,-0.0005,1,0.0000,1.0000
8,0,4,4,-0.0003,0,0.0001,0.9999
8,0,13,4,-0.0006,0,0.0002,0.9998
8,0,7,7,-0.0013,1,0.0001,0.9999
8,0,16,7,-0.0009,1,0.0001,0.9999
9,-1,-1,-1,-1.0000,0,0.5000,0.5000
9,0,3,3,-0.3521,1,0.2500,0.7500
9,0,12,3,-0.2860,1,0.1000,0.9000
9,0,6,6,-0.1821,1,0.0270,0.9730
9,0,15,6,-0.0740,1,0.0069,0.9931
9,0,9,9,-0.0258,1,0.0010,0.9990
9,0,18,9,-0.0051,1,0.0001,0.9999
9,0,2,2,-0.0009,1,0.0001,0.9999
9,0,11,2,-0.0004,1,0.0000,1.0000
9,0,5,5,-0.0002,1,0.0000,1.0000
9,0,14,5,-0.0001,1,0.0000,1.0000
9,0,8,8,-0.0000,0,0.0000,1.0000
9,0,17,8,-0.0001,1,0.0000,1.0000
9,0,1,1,-0.0000,1,0.0000,1.0000
9,0,10,1,-0.0000,1,0.0000,1.0000
9,0,4,4,-0.0000,1,0.0000,1.0000
9,0,13,4,-0.0000,1,0.0000,1.0000
9,0,7,7,-0.0000,1,0.0000,1.0000
9,0,16,7,-0.0000,0,0.0000,1.0000
10,-1,-1,-1,-1.0000,0,0.5000,0.5000
10,0,3,3,-0.3521,0,0.8750,0.1250
10,0,9,9,-0.1975,0,0.9545,0.0455
10,0,18,9,-0.1023,0,0.9844,0.0156
10,0,6,6,-0.0489,0,0.9960,0.0040
10,0,15,6,-0.0163,0,0.9990,0.0010
10,0,12,3,-0.0051,0,0.9999,0.0001
10,0,8,8,-0.0009,0,0.9999,0.0001
10,0,17,8,-0.0004,0,1.0000,0.0000
10,0,5,5,-0.0002,1,0.9999,0.0001
10,0,14,5,-0.0005,0,1.0000,0.0000
10,0,2,2,-0.0002,0,1.0000,0.0000
10,0,11,2,-0.0001,0,1.0000,0.0000
10,0,4,4,-0.0000,0,1.0000,0.0000
10,0,13,4,-0.0000,0,1.0000,0.0000
10,0,1,1,-0.0000,1,1.0000,0.0000
10,0,10,1,-0.0000,0,1.0000,0.0000
10,0,7,7,-0.0000,1,1.0000,0.0000
10,0,16,7,-0.0000,0,1.0000,0.0000
11,-1,-1,-1,-1.0000,0,0.5000,0.5000
11,0,3,3,-0.3521,0,0.8750,0.1250
11,0,9,9,-0.1975,0,0.9545,0.0455
11,0,18,9,-0.1023,0,0.9844,0.0156
11,0,6,6,-0.0489,0,0.9960,0.0040
11,0,15,6,-0.0163,0,0.9990,0.0010
11,0,12,3,-0.0051,0,0.9999,0.0001
11,0,8,8,-0.0009,0,0.9999,0.0001
11,0,17,8,-0.0004,0,1.0000,0.0000
11,0,5,5,-0.0002,0,1.0000,0.0000
11,0,14,5,-0.0001,0,1.0000,0.0000
11,0,2,2,-0.0000,0,1.0000,0.0000
11,0,11,2,-0.0000,0,1.0000,0.0000
