0,-1,-1,-1,-1.0000,0,0.5000,0.5000
0,0,6,6,0.4000,1,0.2000,0.8000
0,0,3,3,0.4300,1,0.0769,0.9231
0,0,5,5,0.4615,1,0.0270,0.9730
0,0,4,4,0.4865,1,0.0118,0.9882
0,0,13,4,0.4941,1,0.0051,0.9949
0,0,1,1,0.4975,1,0.0025,0.9975
0,0,15,6,0.4987,1,0.0006,0.9994
0,0,2,2,0.4997,1,0.0003,0.9997
0,0,7,7,0.4999,0,0.0004,0.9996
0,0,9,9,0.4998,1,0.0001,0.9999
0,0,11,2,0.5000,1,0.0000,1.0000
0,0,8,8,0.5000,1,0.0000,1.0000
0,0,12,3,0.5000,1,0.0000,1.0000
0,0,10,1,0.5000,1,0.0000,1.0000
0,0,16,7,0.5000,0,0.0000,1.0000
0,0,18,9,0.5000,0,0.0000,1.0000
0,0,14,5,0.5000,0,0.0000,1.0000
0,0,17,8,0.5000,1,0.0000,1.0000
1,-1,-1,-1,-1.0000,0,0.5000,0.5000
1,0,6,6,0.4000,1,0.2000,0.8000
1,0,3,3,0.4300,1,0.0769,0.9231
1,0,5,5,0.4615,0,0.2000,0.8000
1,0,12,3,0.4300,1,0.0769,0.9231
1,0,1,1,0.4615,1,0.0400,0.9600
1,0,2,2,0.4800,1,0.0169,0.9831
1,0,10,1,0.4916,1,0.0085,0.9915
1,0,14,5,0.4957,1,0.0029,0.9971
1,0,4,4,0.4986,1,0.0012,0.9988
1,0,8,8,0.4994,1,0.0003,0.9997
1,0,7,7,0.4999,1,0.0002,0.9998
1,0,13,4,0.4999,1,0.0001,0.9999
1,0,11,2,0.5000,1,0.0000,1.0000
1,0,16,7,0.5000,0,0.0000,1.0000
1,0,15,6,0.5000,1,0.0000,1.0000
1,0,9,9,0.5000,1,0.0000,1.0000
1,0,18,9,0.5000,1,0.0000,1.0000
1,0,17,8,0.5000,1,0.0000,1.0000
2,-1,-1,-1,-1.0000,0,0.5000,0.5000
2,0,6,6,0.4000,0,0.8000,0.2000
2,0,9,9,0.4300,0,0.9231,0.0769
2,0,1,1,0.4615,0,0.9730,0.0270
2,0,4,4,0.4865,0,0.9882,0.0118
2,0,2,2,0.4941,0,0.9973,0.0027
2,0,8,8,0.4986,0,0.9989,0.0011
2,0,5,5,0.4994,1,0.9966,0.0034
2,0,11,2,0.4983,0,0.9992,0.0008
2,0,7,7,0.4996,0,0.9995,0.0005
2,0,17,8,0.4997,0,0.9998,0.0002
2,0,13,4,0.4999,0,0.9999,0.0001
2,0,3,3,0.5000,1,0.9997,0.0003
2,0,10,1,0.4999,1,0.9994,0.0006
2,0,12,3,0.4997,0,0.9999,0.0001
2,0,14,5,0.5000,0,1.0000,0.0000
2,0,15,6,0.5000,0,1.0000,0.0000
2,0,18,9,0.5000,0,1.0000,0.0000
2,0,16,7,0.5000,0,1.0000,0.0000
3,-1,-1,-1,-1.0000,0,0.5000,0.5000
3,0,6,6,0.4000,1,0.2000,0.8000
3,0,3,3,0.4300,1,0.0769,0.9231
3,0,5,5,0.4615,0,0.2000,0.8000
3,0,12,3,0.4300,1,0.0769,0.9231
