0,0.4500,0.4500,0.5500,0.5500,0.0517,0.7800,0.2200,0.9483,0.1170,0.4827,0.5173,0.8830,0.0186,0.7368,0.2632,0.9814,0.0027,0.8936,0.1064,0.9973,0.0011,0.9333,0.0667,0.9989,0.0014,0.8828,0.1172,0.9986,0.0003,0.9462,0.0538,0.9997,0.0004,0.9045,0.0955,0.9996,0.0002,0.9404,0.0596,0.9998,0.0004,0.7978,0.2022,0.9996,0.0001,0.9055,0.0945,0.9999,0.0000,0.9504,0.0496,1.0000,0.0000,0.9829,0.0171,1.0000,0.0000,0.9914,0.0086,1.0000
1,0.4500,0.4500,0.5500,0.5500,0.0517,0.7800,0.2200,0.9483,0.0036,0.9389,0.0611,0.9964,0.0015,0.9624,0.0376,0.9985,0.0005,0.9808,0.0192,0.9995,0.0003,0.9843,0.0157,0.9997,0.0001,0.9905,0.0095,0.9999
2,0.4500,0.4500,0.5500,0.5500,0.6652,0.1772,0.8228,0.3348,0.8283,0.0536,0.9464,0.1717,0.9354,0.0080,0.9920,0.0646,0.9775,0.0012,0.9988,0.0225,0.9896,0.0003,0.9997,0.0104
3,0.4500,0.4500,0.5500,0.5500,0.0517,0.7800,0.2200,0.9483,0.0036,0.9389,0.0611,0.9964,0.0015,0.9624,0.0376,0.9985,0.0005,0.9808,0.0192,0.9995,0.0002,0.9884,0.0116,0.9998
4,0.4500,0.4500,0.5500,0.5500,0.6652,0.1772,0.8228,0.3348,0.8283,0.0536,0.9464,0.1717,0.6166,0.1018,0.8982,0.3834,0.1869,0.2537,0.7463,0.8131,0.0318,0.5049,0.4951,0.9682,0.0058,0.7537,0.2463,0.9942,0.0024,0.8361,0.1639,0.9976,0.0006,0.9225,0.0775,0.9994,0.0007,0.8650,0.1350,0.9993,0.0002,0.9373,0.0627,0.9998,0.0001,0.9614,0.0386,0.9999,0.0001,0.9306,0.0694,0.9999,0.0000,0.9641,0.0359,1.0000,0.0000,0.9849,0.0151,1.0000,0.0000,0.9949,0.0051,1.0000
5,0.4500,0.4500,0.5500,0.5500,0.6652,0.1772,0.8228,0.3348,0.1170,0.4827,0.5173,0.8830,0.2094,0.2372,0.7628,0.7906,0.0365,0.4827,0.5173,0.9635,0.0066,0.7368,0.2632,0.9934,0.0012,0.8936,0.1064,0.9988,0.0026,0.6596,0.3404,0.9974,0.0006,0.8189,0.1811,0.9994,0.0003,0.8468,0.1532,0.9997,0.0001,0.9280,0.0720,0.9999,0.0000,0.9555,0.0445,1.0000,0.0000,0.9205,0.0795,1.0000,0.0000,0.9555,0.0445,1.0000,0.0000,0.7543,0.2457,1.0000
6,0.4500,0.4500,0.5500,0.5500,0.0517,0.7800,0.2200,0.9483,0.0036,0.9389,0.0611,0.9964,0.0015,0.9624,0.0376,0.9985,0.0005,0.9808,0.0192,0.9995,0.0003,0.9843,0.0157,0.9997,0.0001,0.9905,0.0095,0.9999
7,0.4500,0.4500,0.5500,0.5500,0.0517,0.7800,0.2200,0.9483,0.0036,0.9389,0.0611,0.9964,0.0015,0.9624,0.0376,0.9985,0.0005,0.9808,0.0192,0.9995,0.0002,0.9884,0.0116,0.9998
8,0.4500,0.4500,0.5500,0.5500,0.0517,0.7800,0.2200,0.9483,0.0036,0.9389,0.0611,0.9964,0.0015,0.9624,0.0376,0.9985,0.0045,0.7853,0.2147,0.9955,0.0006,0.9165,0.0835,0.9994,0.0003,0.9306,0.0694,0.9997,0.0002,0.9425,0.0575,0.9998,0.0001,0.9647,0.0353,0.9999,0.0002,0.8723,0.1277,0.9998,0.0000,0.9410,0.0590,1.0000,0.0000,0.9795,0.0205,1.0000,0.0000,0.8723,0.1277,1.0000,0.0000,0.9534,0.0466,1.0000,0.0000,0.9803,0.0197,1.0000,0.0000,0.9430,0.0570,1.0000,0.0000,0.9755,0.0245,1.0000
9,0.4500,0.4500,0.5500,0.5500,0.0517,0.7800,0.2200,0.9483,0.0036,0.9389,0.0611,0.9964,0.0015,0.9624,0.0376,0.9985,0.0005,0.9808,0.0192,0.9995,0.0003,0.9843,0.0157,0.9997,0.0001,0.9905,0.0095,0.9999
